index,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,set,Expenses,group,Cabin_y,VIP_y,HomePlanet_y,Destination_y,Cabin_y,VIP_y,HomePlanet_y,Destination_y,Cabin_y,VIP_y,HomePlanet_y,Destination_y,Cabin_y,VIP_y,HomePlanet_y,Destination_y,Cabin_y,VIP_y,HomePlanet_y,Destination_y
2518,5505_02,Earth,True,G/886/S,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,Holey Whiters,,0,0.0,5505,F/1054/S,False,Earth,TRAPPIST-1e,F/1054/S,False,Earth,TRAPPIST-1e,F/1054/S,False,Earth,TRAPPIST-1e,F/1054/S,False,Earth,TRAPPIST-1e,F/1054/S,False,Earth,TRAPPIST-1e
5158,5511_01,Earth,True,G/884/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Leen Gallenry,True,1,0.0,5511,G/884/P,False,Earth,TRAPPIST-1e,G/884/P,False,Earth,TRAPPIST-1e,G/884/P,False,Earth,TRAPPIST-1e,G/884/P,False,Earth,TRAPPIST-1e,G/884/P,False,Earth,TRAPPIST-1e
5159,5511_02,Earth,False,E/346/P,PSO J318.5-22,25.0,False,39.0,,169.0,20.0,1403.0,Mela Gallenry,False,1,1631.0,5511,G/884/P,False,Earth,TRAPPIST-1e,G/884/P,False,Earth,TRAPPIST-1e,G/884/P,False,Earth,TRAPPIST-1e,G/884/P,False,Earth,TRAPPIST-1e,G/884/P,False,Earth,TRAPPIST-1e
5161,5512_02,Europa,False,B/211/S,55 Cancri e,,False,0.0,8162.0,1044.0,699.0,46.0,Sadaron Chsere,True,1,9951.0,5512,A/67/S,False,Europa,55 Cancri e,A/67/S,False,Europa,55 Cancri e,A/67/S,False,Europa,55 Cancri e,A/67/S,False,Europa,55 Cancri e,A/67/S,False,Europa,55 Cancri e
5160,5512_01,Europa,False,A/67/S,55 Cancri e,31.0,False,0.0,225.0,0.0,301.0,4090.0,Fomalik Chsere,False,1,4616.0,5512,A/67/S,False,Europa,55 Cancri e,A/67/S,False,Europa,55 Cancri e,A/67/S,False,Europa,55 Cancri e,A/67/S,False,Europa,55 Cancri e,A/67/S,False,Europa,55 Cancri e
2520,5513_01,Earth,True,G/888/S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Gracia Mayods,,0,0.0,5513,G/888/S,False,Earth,PSO J318.5-22,G/888/S,False,Earth,PSO J318.5-22,G/888/S,False,Earth,PSO J318.5-22,G/888/S,False,Earth,PSO J318.5-22,G/888/S,False,Earth,PSO J318.5-22
2521,5513_02,Earth,True,G/888/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Min Mayods,,0,0.0,5513,G/888/S,False,Earth,PSO J318.5-22,G/888/S,False,Earth,PSO J318.5-22,G/888/S,False,Earth,PSO J318.5-22,G/888/S,False,Earth,PSO J318.5-22,G/888/S,False,Earth,PSO J318.5-22
2523,5513_04,Earth,True,G/888/S,55 Cancri e,0.0,False,0.0,0.0,0.0,,0.0,Stal Mayods,,0,0.0,5513,G/888/S,False,Earth,PSO J318.5-22,G/888/S,False,Earth,PSO J318.5-22,G/888/S,False,Earth,PSO J318.5-22,G/888/S,False,Earth,PSO J318.5-22,G/888/S,False,Earth,PSO J318.5-22
2522,5513_03,Earth,False,F/1056/S,TRAPPIST-1e,38.0,False,28.0,0.0,0.0,696.0,0.0,Dianya Mayods,,0,724.0,5513,G/888/S,False,Earth,PSO J318.5-22,G/888/S,False,Earth,PSO J318.5-22,G/888/S,False,Earth,PSO J318.5-22,G/888/S,False,Earth,PSO J318.5-22,G/888/S,False,Earth,PSO J318.5-22
5165,5514_04,Earth,False,G/889/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,,Jodip Monroellynn,True,1,0.0,5514,G/889/S,False,Earth,TRAPPIST-1e,G/889/S,False,Earth,TRAPPIST-1e,G/889/S,False,Earth,TRAPPIST-1e,G/889/S,False,Earth,TRAPPIST-1e,G/889/S,False,Earth,TRAPPIST-1e
5164,5514_03,Earth,False,G/889/S,TRAPPIST-1e,27.0,False,0.0,6.0,0.0,814.0,107.0,Ton Monroellynn,True,1,927.0,5514,G/889/S,False,Earth,TRAPPIST-1e,G/889/S,False,Earth,TRAPPIST-1e,G/889/S,False,Earth,TRAPPIST-1e,G/889/S,False,Earth,TRAPPIST-1e,G/889/S,False,Earth,TRAPPIST-1e
5163,5514_02,Earth,True,G/889/S,PSO J318.5-22,2.0,False,0.0,0.0,0.0,0.0,0.0,Shanie Monroellynn,True,1,0.0,5514,G/889/S,False,Earth,TRAPPIST-1e,G/889/S,False,Earth,TRAPPIST-1e,G/889/S,False,Earth,TRAPPIST-1e,G/889/S,False,Earth,TRAPPIST-1e,G/889/S,False,Earth,TRAPPIST-1e
5162,5514_01,Earth,True,G/889/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Bretty Monroellynn,True,1,0.0,5514,G/889/S,False,Earth,TRAPPIST-1e,G/889/S,False,Earth,TRAPPIST-1e,G/889/S,False,Earth,TRAPPIST-1e,G/889/S,False,Earth,TRAPPIST-1e,G/889/S,False,Earth,TRAPPIST-1e
5171,5522_02,Earth,False,F/1059/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,703.0,0.0,Ollip Hinglendez,True,1,703.0,5522,E/358/S,False,Earth,55 Cancri e,E/358/S,False,Earth,55 Cancri e,E/358/S,False,Earth,55 Cancri e,E/358/S,False,Earth,55 Cancri e,E/358/S,False,Earth,55 Cancri e
5170,5522_01,Earth,False,E/358/S,55 Cancri e,42.0,False,31.0,0.0,0.0,635.0,0.0,Carold Hinglendez,True,1,666.0,5522,E/358/S,False,Earth,55 Cancri e,E/358/S,False,Earth,55 Cancri e,E/358/S,False,Earth,55 Cancri e,E/358/S,False,Earth,55 Cancri e,E/358/S,False,Earth,55 Cancri e
5172,5522_03,Earth,False,F/1059/S,TRAPPIST-1e,27.0,False,508.0,585.0,9.0,,0.0,Elanie Hinglendez,True,1,1102.0,5522,E/358/S,False,Earth,55 Cancri e,E/358/S,False,Earth,55 Cancri e,E/358/S,False,Earth,55 Cancri e,E/358/S,False,Earth,55 Cancri e,E/358/S,False,Earth,55 Cancri e
5175,5526_01,Earth,False,F/1061/S,TRAPPIST-1e,23.0,False,0.0,0.0,4.0,145.0,,Kaye Stroyledgez,False,1,149.0,5526,F/1061/S,False,Earth,TRAPPIST-1e,F/1061/S,False,Earth,TRAPPIST-1e,F/1061/S,False,Earth,TRAPPIST-1e,F/1061/S,False,Earth,TRAPPIST-1e,F/1061/S,False,Earth,TRAPPIST-1e
5176,5526_02,Earth,True,G/891/S,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,Eleah Stroyledgez,True,1,0.0,5526,F/1061/S,False,Earth,TRAPPIST-1e,F/1061/S,False,Earth,TRAPPIST-1e,F/1061/S,False,Earth,TRAPPIST-1e,F/1061/S,False,Earth,TRAPPIST-1e,F/1061/S,False,Earth,TRAPPIST-1e
5180,5527_04,Earth,True,G/886/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Almara Dickman,True,1,0.0,5527,G/886/P,False,Earth,TRAPPIST-1e,G/886/P,False,Earth,TRAPPIST-1e,G/886/P,False,Earth,TRAPPIST-1e,G/886/P,False,Earth,TRAPPIST-1e,G/886/P,False,Earth,TRAPPIST-1e
5179,5527_03,Earth,True,G/886/P,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,? ?,False,1,0.0,5527,G/886/P,False,Earth,TRAPPIST-1e,G/886/P,False,Earth,TRAPPIST-1e,G/886/P,False,Earth,TRAPPIST-1e,G/886/P,False,Earth,TRAPPIST-1e,G/886/P,False,Earth,TRAPPIST-1e
5178,5527_02,Earth,True,G/886/P,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,Bellee Dickman,False,1,0.0,5527,G/886/P,False,Earth,TRAPPIST-1e,G/886/P,False,Earth,TRAPPIST-1e,G/886/P,False,Earth,TRAPPIST-1e,G/886/P,False,Earth,TRAPPIST-1e,G/886/P,False,Earth,TRAPPIST-1e
5177,5527_01,Earth,False,G/886/P,TRAPPIST-1e,19.0,False,1.0,1.0,,0.0,1755.0,Pamiea Dickman,False,1,1757.0,5527,G/886/P,False,Earth,TRAPPIST-1e,G/886/P,False,Earth,TRAPPIST-1e,G/886/P,False,Earth,TRAPPIST-1e,G/886/P,False,Earth,TRAPPIST-1e,G/886/P,False,Earth,TRAPPIST-1e
5184,5530_02,Mars,True,F/1144/P,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Mondax Mesty,True,1,0.0,5530,E/347/P,False,Mars,TRAPPIST-1e,E/347/P,False,Mars,TRAPPIST-1e,E/347/P,False,Mars,TRAPPIST-1e,E/347/P,False,Mars,TRAPPIST-1e,E/347/P,False,Mars,TRAPPIST-1e
5183,5530_01,Mars,False,E/347/P,TRAPPIST-1e,37.0,False,10.0,20.0,868.0,115.0,0.0,Eerch Mesty,False,1,1013.0,5530,E/347/P,False,Mars,TRAPPIST-1e,E/347/P,False,Mars,TRAPPIST-1e,E/347/P,False,Mars,TRAPPIST-1e,E/347/P,False,Mars,TRAPPIST-1e,E/347/P,False,Mars,TRAPPIST-1e
5186,5531_02,Mars,True,F/1145/P,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Gut Brity,True,1,0.0,5531,F/1145/P,False,Mars,PSO J318.5-22,F/1145/P,False,Mars,PSO J318.5-22,F/1145/P,False,Mars,PSO J318.5-22,F/1145/P,False,Mars,PSO J318.5-22,F/1145/P,False,Mars,PSO J318.5-22
5185,5531_01,Mars,False,F/1145/P,PSO J318.5-22,43.0,False,817.0,0.0,617.0,0.0,0.0,Ste Brity,False,1,1434.0,5531,F/1145/P,False,Mars,PSO J318.5-22,F/1145/P,False,Mars,PSO J318.5-22,F/1145/P,False,Mars,PSO J318.5-22,F/1145/P,False,Mars,PSO J318.5-22,F/1145/P,False,Mars,PSO J318.5-22
5189,5535_03,Earth,False,G/893/S,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Blanie Arner,True,1,0.0,5535,G/893/S,False,Earth,TRAPPIST-1e,G/893/S,False,Earth,TRAPPIST-1e,G/893/S,False,Earth,TRAPPIST-1e,G/893/S,False,Earth,TRAPPIST-1e,G/893/S,False,Earth,TRAPPIST-1e
5188,5535_02,Earth,False,G/893/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Meline Arner,True,1,0.0,5535,G/893/S,False,Earth,TRAPPIST-1e,G/893/S,False,Earth,TRAPPIST-1e,G/893/S,False,Earth,TRAPPIST-1e,G/893/S,False,Earth,TRAPPIST-1e,G/893/S,False,Earth,TRAPPIST-1e
5187,5535_01,Earth,False,G/893/S,TRAPPIST-1e,20.0,,41.0,222.0,0.0,43.0,601.0,Nichad Arner,True,1,907.0,5535,G/893/S,False,Earth,TRAPPIST-1e,G/893/S,False,Earth,TRAPPIST-1e,G/893/S,False,Earth,TRAPPIST-1e,G/893/S,False,Earth,TRAPPIST-1e,G/893/S,False,Earth,TRAPPIST-1e
5193,5538_02,Mars,True,F/1146/P,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Hocks Gele,True,1,0.0,5538,F/1146/P,False,Mars,TRAPPIST-1e,F/1146/P,False,Mars,TRAPPIST-1e,F/1146/P,False,Mars,TRAPPIST-1e,F/1146/P,False,Mars,TRAPPIST-1e,F/1146/P,False,Mars,TRAPPIST-1e
5192,5538_01,Mars,True,F/1146/P,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Diedow Gele,True,1,0.0,5538,F/1146/P,False,Mars,TRAPPIST-1e,F/1146/P,False,Mars,TRAPPIST-1e,F/1146/P,False,Mars,TRAPPIST-1e,F/1146/P,False,Mars,TRAPPIST-1e,F/1146/P,False,Mars,TRAPPIST-1e
5199,5545_01,Earth,False,G/894/S,PSO J318.5-22,34.0,False,0.0,0.0,693.0,3.0,77.0,Ernice Rigginsen,True,1,773.0,5545,G/894/S,False,Earth,PSO J318.5-22,G/894/S,False,Earth,PSO J318.5-22,G/894/S,False,Earth,PSO J318.5-22,G/894/S,False,Earth,PSO J318.5-22,G/894/S,False,Earth,PSO J318.5-22
5201,5545_03,Earth,True,G/894/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Nance Rigginsen,True,1,0.0,5545,G/894/S,False,Earth,PSO J318.5-22,G/894/S,False,Earth,PSO J318.5-22,G/894/S,False,Earth,PSO J318.5-22,G/894/S,False,Earth,PSO J318.5-22,G/894/S,False,Earth,PSO J318.5-22
5200,5545_02,Earth,True,G/894/S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Sall Rigginsen,True,1,0.0,5545,G/894/S,False,Earth,PSO J318.5-22,G/894/S,False,Earth,PSO J318.5-22,G/894/S,False,Earth,PSO J318.5-22,G/894/S,False,Earth,PSO J318.5-22,G/894/S,False,Earth,PSO J318.5-22
5207,5552_03,Mars,False,F/1150/P,TRAPPIST-1e,60.0,False,51.0,10.0,754.0,1412.0,137.0,Chonk Potie,False,1,2364.0,5552,F/1150/P,False,Mars,TRAPPIST-1e,F/1150/P,False,Mars,TRAPPIST-1e,F/1150/P,False,Mars,TRAPPIST-1e,F/1150/P,False,Mars,TRAPPIST-1e,F/1150/P,False,Mars,TRAPPIST-1e
5206,5552_02,Mars,True,F/1150/P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Oatch Potie,True,1,0.0,5552,F/1150/P,False,Mars,TRAPPIST-1e,F/1150/P,False,Mars,TRAPPIST-1e,F/1150/P,False,Mars,TRAPPIST-1e,F/1150/P,False,Mars,TRAPPIST-1e,F/1150/P,False,Mars,TRAPPIST-1e
5205,5552_01,Mars,True,F/1150/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Skix Potie,False,1,0.0,5552,F/1150/P,False,Mars,TRAPPIST-1e,F/1150/P,False,Mars,TRAPPIST-1e,F/1150/P,False,Mars,TRAPPIST-1e,F/1150/P,False,Mars,TRAPPIST-1e,F/1150/P,False,Mars,TRAPPIST-1e
2536,5553_02,Mars,False,F/1151/P,TRAPPIST-1e,18.0,False,163.0,0.0,1079.0,0.0,0.0,Heales Traie,,0,1242.0,5553,F/1151/P,False,Mars,TRAPPIST-1e,F/1151/P,False,Mars,TRAPPIST-1e,F/1151/P,False,Mars,TRAPPIST-1e,F/1151/P,False,Mars,TRAPPIST-1e,F/1151/P,False,Mars,TRAPPIST-1e
2535,5553_01,Mars,True,F/1151/P,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Kokrus Traie,,0,0.0,5553,F/1151/P,False,Mars,TRAPPIST-1e,F/1151/P,False,Mars,TRAPPIST-1e,F/1151/P,False,Mars,TRAPPIST-1e,F/1151/P,False,Mars,TRAPPIST-1e,F/1151/P,False,Mars,TRAPPIST-1e
5216,5561_04,Europa,False,A/51/P,TRAPPIST-1e,43.0,False,7.0,494.0,2473.0,443.0,71.0,Ankab Fueling,False,1,3488.0,5561,A/51/P,False,Europa,TRAPPIST-1e,A/51/P,False,Europa,TRAPPIST-1e,A/51/P,False,Europa,TRAPPIST-1e,A/51/P,False,Europa,TRAPPIST-1e,A/51/P,False,Europa,TRAPPIST-1e
5215,5561_03,Europa,False,A/51/P,TRAPPIST-1e,42.0,False,0.0,890.0,2929.0,352.0,4898.0,Gluinol Fueling,False,1,9069.0,5561,A/51/P,False,Europa,TRAPPIST-1e,A/51/P,False,Europa,TRAPPIST-1e,A/51/P,False,Europa,TRAPPIST-1e,A/51/P,False,Europa,TRAPPIST-1e,A/51/P,False,Europa,TRAPPIST-1e
5214,5561_02,Europa,False,A/51/P,TRAPPIST-1e,28.0,False,0.0,175.0,0.0,214.0,7461.0,Cellus Fueling,False,1,7850.0,5561,A/51/P,False,Europa,TRAPPIST-1e,A/51/P,False,Europa,TRAPPIST-1e,A/51/P,False,Europa,TRAPPIST-1e,A/51/P,False,Europa,TRAPPIST-1e,A/51/P,False,Europa,TRAPPIST-1e
5213,5561_01,Europa,True,A/51/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Diskeh Fueling,True,1,0.0,5561,A/51/P,False,Europa,TRAPPIST-1e,A/51/P,False,Europa,TRAPPIST-1e,A/51/P,False,Europa,TRAPPIST-1e,A/51/P,False,Europa,TRAPPIST-1e,A/51/P,False,Europa,TRAPPIST-1e
2540,5562_02,Europa,True,D/169/S,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,Solaron Ofracculy,,0,0.0,5562,D/169/S,False,Europa,TRAPPIST-1e,D/169/S,False,Europa,TRAPPIST-1e,D/169/S,False,Europa,TRAPPIST-1e,D/169/S,False,Europa,TRAPPIST-1e,D/169/S,False,Europa,TRAPPIST-1e
2539,5562_01,Europa,True,D/169/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,? ?,,0,0.0,5562,D/169/S,False,Europa,TRAPPIST-1e,D/169/S,False,Europa,TRAPPIST-1e,D/169/S,False,Europa,TRAPPIST-1e,D/169/S,False,Europa,TRAPPIST-1e,D/169/S,False,Europa,TRAPPIST-1e
5220,5568_02,Europa,True,B/188/P,55 Cancri e,29.0,True,0.0,0.0,0.0,0.0,0.0,Merabik Covetive,True,1,0.0,5568,B/188/P,False,Europa,TRAPPIST-1e,B/188/P,False,Europa,TRAPPIST-1e,B/188/P,False,Europa,TRAPPIST-1e,B/188/P,False,Europa,TRAPPIST-1e,B/188/P,False,Europa,TRAPPIST-1e
5219,5568_01,Europa,False,B/188/P,TRAPPIST-1e,49.0,False,0.0,3991.0,298.0,289.0,2740.0,Winons Covetive,False,1,7318.0,5568,B/188/P,False,Europa,TRAPPIST-1e,B/188/P,False,Europa,TRAPPIST-1e,B/188/P,False,Europa,TRAPPIST-1e,B/188/P,False,Europa,TRAPPIST-1e,B/188/P,False,Europa,TRAPPIST-1e
5226,5575_01,Mars,False,F/1156/P,TRAPPIST-1e,44.0,False,583.0,0.0,222.0,0.0,1560.0,Bares Nacke,False,1,2365.0,5575,F/1156/P,False,Mars,TRAPPIST-1e,F/1156/P,False,Mars,TRAPPIST-1e,F/1156/P,False,Mars,TRAPPIST-1e,F/1156/P,False,Mars,TRAPPIST-1e,F/1156/P,False,Mars,TRAPPIST-1e
5227,5575_02,Mars,True,F/1156/P,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Heers Nacke,True,1,0.0,5575,F/1156/P,False,Mars,TRAPPIST-1e,F/1156/P,False,Mars,TRAPPIST-1e,F/1156/P,False,Mars,TRAPPIST-1e,F/1156/P,False,Mars,TRAPPIST-1e,F/1156/P,False,Mars,TRAPPIST-1e
2546,5577_01,Earth,True,G/901/S,PSO J318.5-22,10.0,,0.0,0.0,0.0,0.0,0.0,Thery Briggston,,0,0.0,5577,G/901/S,False,Earth,PSO J318.5-22,G/901/S,False,Earth,PSO J318.5-22,G/901/S,False,Earth,PSO J318.5-22,G/901/S,False,Earth,PSO J318.5-22,G/901/S,False,Earth,PSO J318.5-22
2547,5577_02,Earth,False,G/901/S,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,,Belly Briggston,,0,0.0,5577,G/901/S,False,Earth,PSO J318.5-22,G/901/S,False,Earth,PSO J318.5-22,G/901/S,False,Earth,PSO J318.5-22,G/901/S,False,Earth,PSO J318.5-22,G/901/S,False,Earth,PSO J318.5-22
2548,5577_03,Earth,True,G/901/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Ivaney Englence,,0,0.0,5577,G/901/S,False,Earth,PSO J318.5-22,G/901/S,False,Earth,PSO J318.5-22,G/901/S,False,Earth,PSO J318.5-22,G/901/S,False,Earth,PSO J318.5-22,G/901/S,False,Earth,PSO J318.5-22
2549,5577_04,Earth,True,G/901/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,? ?,,0,0.0,5577,G/901/S,False,Earth,PSO J318.5-22,G/901/S,False,Earth,PSO J318.5-22,G/901/S,False,Earth,PSO J318.5-22,G/901/S,False,Earth,PSO J318.5-22,G/901/S,False,Earth,PSO J318.5-22
2550,5577_05,Earth,True,G/901/S,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Tyle Briggston,,0,0.0,5577,G/901/S,False,Earth,PSO J318.5-22,G/901/S,False,Earth,PSO J318.5-22,G/901/S,False,Earth,PSO J318.5-22,G/901/S,False,Earth,PSO J318.5-22,G/901/S,False,Earth,PSO J318.5-22
2552,5584_01,Mars,True,F/1157/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Pioss Lacke,,0,0.0,5584,F/1157/P,False,Mars,TRAPPIST-1e,F/1157/P,False,Mars,TRAPPIST-1e,F/1157/P,False,Mars,TRAPPIST-1e,F/1157/P,False,Mars,TRAPPIST-1e,F/1157/P,False,Mars,TRAPPIST-1e
2553,5584_02,Mars,False,E/350/P,55 Cancri e,54.0,False,2083.0,0.0,21.0,0.0,0.0,Turbix Lacke,,0,2104.0,5584,F/1157/P,False,Mars,TRAPPIST-1e,F/1157/P,False,Mars,TRAPPIST-1e,F/1157/P,False,Mars,TRAPPIST-1e,F/1157/P,False,Mars,TRAPPIST-1e,F/1157/P,False,Mars,TRAPPIST-1e
5234,5585_02,Earth,False,F/1158/P,TRAPPIST-1e,34.0,False,245.0,0.0,542.0,0.0,19.0,Velyne Popelazquez,True,1,806.0,5585,G/894/P,False,Earth,PSO J318.5-22,G/894/P,False,Earth,PSO J318.5-22,G/894/P,False,Earth,PSO J318.5-22,G/894/P,False,Earth,PSO J318.5-22,G/894/P,False,Earth,PSO J318.5-22
5233,5585_01,Earth,False,G/894/P,PSO J318.5-22,22.0,False,688.0,5.0,80.0,0.0,0.0,Vanez Popelazquez,False,1,773.0,5585,G/894/P,False,Earth,PSO J318.5-22,G/894/P,False,Earth,PSO J318.5-22,G/894/P,False,Earth,PSO J318.5-22,G/894/P,False,Earth,PSO J318.5-22,G/894/P,False,Earth,PSO J318.5-22
2554,5588_01,Mars,False,F/1066/S,TRAPPIST-1e,24.0,False,18.0,25.0,0.0,0.0,1256.0,Weres Cola,,0,1299.0,5588,F/1066/S,False,Mars,TRAPPIST-1e,F/1066/S,False,Mars,TRAPPIST-1e,F/1066/S,False,Mars,TRAPPIST-1e,F/1066/S,False,Mars,TRAPPIST-1e,F/1066/S,False,Mars,TRAPPIST-1e
2555,5588_02,Mars,True,F/1066/S,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Cobix Cola,,0,0.0,5588,F/1066/S,False,Mars,TRAPPIST-1e,F/1066/S,False,Mars,TRAPPIST-1e,F/1066/S,False,Mars,TRAPPIST-1e,F/1066/S,False,Mars,TRAPPIST-1e,F/1066/S,False,Mars,TRAPPIST-1e
2556,5588_03,Mars,True,F/1066/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Cocors Cola,,0,0.0,5588,F/1066/S,False,Mars,TRAPPIST-1e,F/1066/S,False,Mars,TRAPPIST-1e,F/1066/S,False,Mars,TRAPPIST-1e,F/1066/S,False,Mars,TRAPPIST-1e,F/1066/S,False,Mars,TRAPPIST-1e
2558,5588_05,Mars,True,F/1066/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Fes Cola,,0,0.0,5588,F/1066/S,False,Mars,TRAPPIST-1e,F/1066/S,False,Mars,TRAPPIST-1e,F/1066/S,False,Mars,TRAPPIST-1e,F/1066/S,False,Mars,TRAPPIST-1e,F/1066/S,False,Mars,TRAPPIST-1e
2557,5588_04,,False,F/1066/S,TRAPPIST-1e,59.0,False,4.0,10.0,1143.0,0.0,0.0,Libers Dan,,0,1157.0,5588,F/1066/S,False,Mars,TRAPPIST-1e,F/1066/S,False,Mars,TRAPPIST-1e,F/1066/S,False,Mars,TRAPPIST-1e,F/1066/S,False,Mars,TRAPPIST-1e,F/1066/S,False,Mars,TRAPPIST-1e
5248,5601_04,Earth,False,F/1069/S,TRAPPIST-1e,21.0,False,958.0,1668.0,82.0,0.0,78.0,Vanney Vandan,True,1,2786.0,5601,G/904/S,False,Earth,TRAPPIST-1e,G/904/S,False,Earth,TRAPPIST-1e,G/904/S,False,Earth,TRAPPIST-1e,G/904/S,False,Earth,TRAPPIST-1e,G/904/S,False,Earth,TRAPPIST-1e
5247,5601_03,Earth,False,,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Jacque Vandan,True,1,0.0,5601,G/904/S,False,Earth,TRAPPIST-1e,G/904/S,False,Earth,TRAPPIST-1e,G/904/S,False,Earth,TRAPPIST-1e,G/904/S,False,Earth,TRAPPIST-1e,G/904/S,False,Earth,TRAPPIST-1e
5249,5601_05,Earth,True,G/904/S,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,Maya Vandan,True,1,0.0,5601,G/904/S,False,Earth,TRAPPIST-1e,G/904/S,False,Earth,TRAPPIST-1e,G/904/S,False,Earth,TRAPPIST-1e,G/904/S,False,Earth,TRAPPIST-1e,G/904/S,False,Earth,TRAPPIST-1e
5245,5601_01,Earth,True,G/904/S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Bertle Vandan,True,1,0.0,5601,G/904/S,False,Earth,TRAPPIST-1e,G/904/S,False,Earth,TRAPPIST-1e,G/904/S,False,Earth,TRAPPIST-1e,G/904/S,False,Earth,TRAPPIST-1e,G/904/S,False,Earth,TRAPPIST-1e
5246,5601_02,Earth,False,G/904/S,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Fery Vandan,True,1,0.0,5601,G/904/S,False,Earth,TRAPPIST-1e,G/904/S,False,Earth,TRAPPIST-1e,G/904/S,False,Earth,TRAPPIST-1e,G/904/S,False,Earth,TRAPPIST-1e,G/904/S,False,Earth,TRAPPIST-1e
5251,5602_02,Europa,False,B/190/P,55 Cancri e,18.0,False,0.0,3268.0,0.0,436.0,342.0,Hadirk Sedece,True,1,4046.0,5602,B/190/P,False,Europa,TRAPPIST-1e,B/190/P,False,Europa,TRAPPIST-1e,B/190/P,False,Europa,TRAPPIST-1e,B/190/P,False,Europa,TRAPPIST-1e,B/190/P,False,Europa,TRAPPIST-1e
5250,5602_01,Europa,True,B/190/P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Castab Sedece,True,1,0.0,5602,B/190/P,False,Europa,TRAPPIST-1e,B/190/P,False,Europa,TRAPPIST-1e,B/190/P,False,Europa,TRAPPIST-1e,B/190/P,False,Europa,TRAPPIST-1e,B/190/P,False,Europa,TRAPPIST-1e
5254,5606_02,Europa,False,B/213/S,TRAPPIST-1e,31.0,False,0.0,1219.0,7.0,104.0,1082.0,Brab Dectory,True,1,2412.0,5606,B/213/S,False,Europa,55 Cancri e,B/213/S,False,Europa,55 Cancri e,B/213/S,False,Europa,55 Cancri e,B/213/S,False,Europa,55 Cancri e,B/213/S,False,Europa,55 Cancri e
5253,5606_01,Europa,True,B/213/S,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Algor Paterpad,True,1,0.0,5606,B/213/S,False,Europa,55 Cancri e,B/213/S,False,Europa,55 Cancri e,B/213/S,False,Europa,55 Cancri e,B/213/S,False,Europa,55 Cancri e,B/213/S,False,Europa,55 Cancri e
